error,tidy_url
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2120 milliseconds with 7901 out of 9188 bytes received
",http://jplr.atu.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2141 milliseconds with 5053 out of 6273 bytes received
",http://jclr.atu.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://journals.kent.ac.uk/index.php/feministsatlaw
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 8489 bytes received
",http://feyz.kaums.ac.ir/index.php?&slct_pg_id=10&sid=1&slc_lang=en
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://journals.fcla.edu/flaent
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1417 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/ffp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1829 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/fhort
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/folmed
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1917 milliseconds with 0 bytes received
",https://www.degruyter.com/view/j/foecol
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2262 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/foli
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ksiaznica.torun.pl/o-nas/folia-toruniensia/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.degruyter.com/view/j/fv
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2859 milliseconds with 0 bytes received
",http://onlinelibrary.wiley.com/journal/10.1002/(issn)2048-3694
"Error in curl::curl_fetch_memory(url, handle = handle): SSL read: error:00000000:lib(0):func(0):reason(0), errno 104
",https://academic.oup.com/fqs
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journals.sagepub.com/home/fao
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1205 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/frp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1666 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/forj
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/forma
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.uv.es/index.php/foroele
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://www2.formiga.ifmg.edu.br/forscience/index.php/forscience/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 363 milliseconds with 0 bytes received
",http://www.forumgeografic.ro
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2135 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/fis
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/fco
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",https://www.cambridge.org/core/journals/forum-of-mathematics-pi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",https://www.cambridge.org/core/journals/forum-of-mathematics-sigma
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/fcds
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2419 milliseconds with 0 bytes received
",https://www.degruyter.com/view/j/fman
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1830 milliseconds with 29573 bytes received
",http://ejournal.unida.gontor.ac.id/index.php/fij/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ejournal.upi.edu/index.php/francisola/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",https://periodicos.unifap.br/index.php/fronteiras/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://engineering.cae.cn/fase
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2907 milliseconds with 8392 out of 13449 bytes received
",http://www.periodicos.letras.ufmg.br/index.php/fulia
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://www.ffhdj.com
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://futurecitiesandenvironment.com
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1225 milliseconds with 0 bytes received
",http://www.gamejournal.it/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",https://jurnal.ugm.ac.id/gamaijb/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://jurnal.batan.go.id/index.php/ganendra
"Error in curl::curl_fetch_memory(url, handle = handle): SSL read: error:00000000:lib(0):func(0):reason(0), errno 104
",https://academic.oup.com/gastro
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.gi-intervention.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://geej.stkipgetsempena.ac.id/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2994 milliseconds with 8362 out of 21367 bytes received
",http://www.futurevisionsjournal.com/anasayfa.aspx
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://genderonline.cz
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/genst
"Error in curl::curl_fetch_memory(url, handle = handle): SSL read: error:00000000:lib(0):func(0):reason(0), errno 104
",https://academic.oup.com/gbe
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.e-publicacoes.uerj.br/index.php/geouerj
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ppct.caicyt.gov.ar/index.php/geoacta/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/geocart
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1318 milliseconds with 0 bytes received
",http://gt.crust.irk.ru/index.en.html
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://www.periodicos.ufes.br/geografares/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1236 milliseconds with 0 bytes received
",http://ges.rgo.ru
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2754 milliseconds with 47049 bytes received
",http://agupubs.onlinelibrary.wiley.com/hub/journal/10.1002/(issn)2471-1403/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/geoca
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",https://www.zibelinepub.com/index.php/geological-behavior-gbr/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/logos
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2017 milliseconds with 0 bytes received
",http://gll.ur.krakow.pl
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2058 milliseconds with 0 bytes received
",http://ejournal.undip.ac.id/index.php/geoplanning/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/geosc
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/gse
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://geospatialhealth.net/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1330 milliseconds with 0 bytes received
",http://www.geotextos.ufba.br
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.geriatric-care.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2907 milliseconds with 2713 bytes received
",http://journals.sagepub.com/home/gos
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2700 milliseconds with 0 bytes received
",http://www.portalseer.ufba.br/index.php/revistagerminal
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/gfkmir
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2595 milliseconds with 0 bytes received
",http://dergipark.gov.tr/gida
"Error in curl::curl_fetch_memory(url, handle = handle): SSL read: error:00000000:lib(0):func(0):reason(0), errno 104
",https://academic.oup.com/gigascience
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: ejournal.persagi.org
",http://ejournal.persagi.org/ojspersagi2481/index.php/gizi_indon
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://www.gjat.my
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 394 milliseconds with 0 bytes received
",http://www.globalmediajournal.de
